subject,count,KDT.1,PPT.1,PRT.1,RPT.1,RRT.1,KDT(n+1).1,FA.1,FA(n+1).1,KDT.2,PPT.2,PRT.2,RPT.2,RRT.2,KDT(n+1).2,FA.2,FA(n+1).2,KDT.3,PPT.3,PRT.3,RPT.3,RRT.3,KDT(n+1).3,FA.3,FA(n+1).3,KDT.4,PPT.4,PRT.4,RPT.4,RRT.4,KDT(n+1).4,FA.4,FA(n+1).4,KDT.5,PPT.5,PRT.5,RPT.5,RRT.5,KDT(n+1).5,FA.5,FA(n+1).5,KDT.6,PPT.6,PRT.6,RPT.6,RRT.6,KDT(n+1).6,FA.6,FA(n+1).6,KDT.7,PPT.7,PRT.7,RPT.7,RRT.7,KDT(n+1).7,FA.7,FA(n+1).7,KDT.8,PPT.8,PRT.8,RPT.8,RRT.8,KDT(n+1).8,FA.8,FA(n+1).8,KDT.9,PPT.9,PRT.9,RPT.9,RRT.9,KDT(n+1).9,FA.9,FA(n+1).9,KDT.10,PPT.10,PRT.10,RPT.10,RRT.10,KDT(n+1).10,FA.10,FA(n+1).10,KDT.11,PPT.11,PRT.11,RPT.11,RRT.11,KDT(n+1).11,FA.11,FA(n+1).11,KDT.12,PPT.12,PRT.12,RPT.12,RRT.12,KDT(n+1).12,FA.12,FA(n+1).12,KDT.13,PPT.13,PRT.13,RPT.13,RRT.13,KDT(n+1).13,FA.13,FA(n+1).13,KDT.14,PPT.14,PRT.14,RPT.14,RRT.14,KDT(n+1).14,FA.14,FA(n+1).14,KDT.15,PPT.15,PRT.15,RPT.15,RRT.15,KDT(n+1).15,FA.15,FA(n+1).15,KDT.16,PPT.16,PRT.16,RPT.16,RRT.16,KDT(n+1).16,FA.16,FA(n+1).16
USER109,1,92470986,466294986,546007986,373824000,546007986,79713000,0.18823531,0.17254902,79713000,499572000,595495000,419859000,595495000,95923000,0.17254902,0.19215688,95923000,922239999,998124999,826316999,998124999,75885000,0.19215688,0.17254902,75885000,685905001,778415001,610020001,778415001,92510000,0.17254902,0.20784315,92510000,435762000,531433000,343252000,531433000,95671000,0.20784315,0.19607845,95671000,453961000,549654000,358290000,549654000,95693000,0.19607845,0.19607845,95693000,593367000,672581000,497674000,672581000,79214000,0.19607845,0.20000002,79214000,716085999,812207000,636871999,812207000,96121001,0.20000002,0.19215688,96121001,454343000,566128000,358221999,566128000,111785000,0.19215688,0.20000002,111785000,844518001,937509001,732733001,937509001,92991000,0.20000002,0.16862746,92991000,574987000,670603000,481996000,670603000,95616000,0.16862746,0.19215688,95616000,376685000,455888000,281069000,455888000,79203000,0.19215688,0.17254902,79203000,468405000,564470000,389202000,564470000,96065000,0.17254902,0.16078432,96065000,392326000,504987000,296261000,504987000,112661000,0.16078432,0.20392159,112661000,346698000,442209000,234037000,442209000,95511000,0.20392159,0.16862746,95511000,1803335000,1896849000,1707824000,1896849000,93514000,0.16862746,0.16862746
USER109,2,76045581,512257494,623831494,436211913,623831494,111574000,0.21176472,0.1764706,111574000,501261000,596483000,389687000,596483000,95222000,0.1764706,0.19607845,95222000,422598000,502523000,327376000,502523000,79925000,0.19607845,0.16862746,79925000,515600000,611466000,435675000,611466000,95866000,0.16862746,0.19607845,95866000,407610000,503306000,311744000,503306000,95696000,0.19607845,0.20392159,95696000,392165000,504235000,296469000,504235000,112070000,0.20392159,0.19607845,112070000,579054000,658046000,466984000,658046000,78992000,0.19607845,0.20392159,78992000,1541397999,1632432000,1462405999,1632432000,91034001,0.20392159,0.21176472,91034001,700309002,777170002,609275001,777170002,76861000,0.21176472,0.19607845,76861000,732014000,824859999,655153000,824859999,92845999,0.19607845,0.18431373,92845999,420226000,515858000,327380001,515858000,95632000,0.18431373,0.19607845,95632000,314908999,410341999,219276999,410341999,95433000,0.19607845,0.19215688,95433000,422981000,518374000,327548000,518374000,95393000,0.19215688,0.16470589,95393000,546691000,658917000,451298000,658917000,112226000,0.16470589,0.18823531,112226000,362057000,441485000,249831000,441485000,79428000,0.18823531,0.19607845,79428000,1848958148,1958380007,1769530148,1958380007,109421859,0.19607845,0.17254902
USER109,3,92560000,450746001,530283001,358186001,530283001,79537000,0.20392159,0.1764706,79537000,514957999,594637999,435420999,594637999,79680000,0.1764706,0.18431373,79680000,422110000,501639000,342430000,501639000,79529000,0.18431373,0.17254902,79529000,657123001,733949001,577594001,733949001,76826000,0.17254902,0.19607845,76826000,342077000,437568000,265251000,437568000,95491000,0.19607845,0.19607845,95491000,407577000,503270000,312086000,503270000,95693000,0.19607845,0.18823531,95693000,438455000,518032000,342762000,518032000,79577000,0.18823531,0.20000002,79577000,628379000,719447000,548802000,719447000,91068000,0.20000002,0.20000002,91068000,356497999,468753999,265429999,468753999,112256000,0.20000002,0.18823531,112256000,625155000,720879000,512899000,720879000,95724000,0.18823531,0.15294118,95724000,500636000,596078000,404912000,596078000,95442000,0.15294118,0.18823531,95442000,345684000,441137000,250242000,441137000,95453000,0.18823531,0.19215688,95453000,438265000,533797000,342812000,533797000,95532000,0.19215688,0.15686275,95532000,330243000,425885000,234711000,425885000,95642000,0.15686275,0.19607845,95642000,345513000,424842000,249871000,424842000,79329000,0.19607845,0.18431373,79329000,1075493997,1184405002,996164997,1184405002,108911005,0.18431373,0.1764706
USER109,4,92440000,435322000,531174000,342882000,531174000,95852000,0.19607845,0.17254902,95852000,500591000,579820000,404739000,579820000,79229000,0.17254902,0.19215688,79229000,375536000,471153000,296307000,471153000,95617000,0.19215688,0.15686275,95617000,454429000,550107000,358812000,550107000,95678000,0.15686275,0.19607845,95678000,345542000,441070000,249864000,441070000,95528000,0.19607845,0.20000002,95528000,392216000,487888000,296688000,487888000,95672000,0.20000002,0.19215688,95672000,593318000,672625000,497646000,672625000,79307000,0.19215688,0.19607845,79307000,530693000,626119000,451386000,626119000,95426000,0.19607845,0.1764706,95426000,361008000,440483000,265582000,440483000,79475000,0.1764706,0.18823531,79475000,499685000,562759000,420210000,562759000,63074000,0.18823531,0.16862746,63074000,467549000,547104000,404475000,547104000,79555000,0.16862746,0.18431373,79555000,313816000,393135000,234261000,393135000,79319000,0.18431373,0.18431373,79319000,344729000,424018000,265410000,424018000,79289000,0.18431373,0.16470589,79289000,313664000,409479000,234375000,409479000,95815000,0.16470589,0.19607845,95815000,345687000,425117000,249872000,425117000,79430000,0.19607845,0.18823531,79430000,904990994,998044001,825560994,998044001,93053007,0.18823531,0.17254902
USER109,5,92002999,357490999,453069999,265488000,453069999,95579000,0.19607845,0.16862746,95579000,546803000,642429000,451224000,642429000,95626000,0.16862746,0.20000002,95626000,438596000,534368000,342970000,534368000,95772000,0.20000002,0.17254902,95772000,627416000,719929000,531644000,719929000,92513000,0.17254902,0.20000002,92513000,327202000,422698000,234689000,422698000,95496000,0.20000002,0.18431373,95496000,422792000,502046000,327296000,502046000,79254000,0.18431373,0.18431373,79254000,595347000,671949000,516093000,671949000,76602000,0.18431373,0.18431373,76602000,701288000,777642001,624686000,777642001,76354001,0.18431373,0.20000002,76354001,311091000,390265000,234736999,390265000,79174000,0.20000002,0.19215688,79174000,561049001,640480001,481875001,640480001,79431000,0.19215688,0.16470589,79431000,375715999,455184999,296284999,455184999,79469000,0.16470589,0.18431373,79469000,391152000,486800000,311683000,486800000,95648000,0.18431373,0.15686275,95648000,438528000,518012000,342880000,518012000,79484000,0.15686275,0.18823531,79484000,437607000,549670000,358123000,549670000,112063000,0.18823531,0.17254902,112063000,315723000,395170000,203660000,395170000,79447000,0.17254902,0.20784315,79447000,1013634001,1089977001,934187001,1089977001,76343000,0.20784315,0.17254902
USER109,6,92141997,403823997,483104997,311682000,483104997,79281000,0.19215688,0.16470589,79281000,406768000,502207000,327487000,502207000,95439000,0.16470589,0.18823531,95439000,688704000,781703000,593265000,781703000,92999000,0.18823531,0.15686275,92999000,934849004,1026909000,841850004,1026909000,92059996,0.15686275,0.16862746,92059996,388516996,467740996,296457000,467740996,79224000,0.16862746,0.16470589,79224000,468724000,548050000,389500000,548050000,79326000,0.16470589,0.15294118,79326000,375865000,471371000,296539000,471371000,95506000,0.15294118,0.16862746,95506000,562751001,657629000,467245001,657629000,94877999,0.16862746,0.20392159,94877999,313888999,409517999,219011000,409517999,95629000,0.20392159,0.20000002,95629000,627003000,736243000,531374000,736243000,109240000,0.20000002,0.15686275,109240000,452021000,547562000,342781000,547562000,95541000,0.15686275,0.18823531,95541000,299018000,378537000,203477000,378537000,79519000,0.18823531,0.18039216,79519000,437805000,500885000,358286000,500885000,63080000,0.18039216,0.18431373,63080000,579105000,639729000,516025000,639729000,60624000,0.18431373,0.18039216,60624000,263448000,342681000,202824000,342681000,79233000,0.18039216,0.19215688,79233000,997953003,1090721001,918720003,1090721001,92767998,0.19215688,0.14901961
USER109,7,91459000,403229000,499434000,311770000,499434000,96205000,0.20392159,0.18039216,96205000,469434000,565055000,373229000,565055000,95621000,0.18039216,0.18823531,95621000,438816000,518044000,343195000,518044000,79228000,0.18823531,0.15686275,79228000,514784000,610390000,435556000,610390000,95606000,0.15686275,0.15294118,95606000,376394000,455835000,280788000,455835000,79441000,0.15294118,0.16862746,79441000,391275000,486744000,311834000,486744000,95469000,0.16862746,0.16470589,95469000,391918000,471380000,296449000,471380000,79462000,0.16470589,0.16078432,79462000,530885000,609752000,451423000,609752000,78867000,0.16078432,0.17254902,78867000,375401000,470900000,296534000,470900000,95499000,0.17254902,0.18431373,95499000,500837000,597853000,405338000,597853000,97016000,0.18431373,0.1764706,97016000,453496000,532982000,356480000,532982000,79486000,0.1764706,0.16862746,79486000,391472000,470824000,311986000,470824000,79352000,0.16862746,0.1764706,79352000,406772000,502298000,327420000,502298000,95526000,0.1764706,0.18431373,95526000,345492000,441469000,249966000,441469000,95977000,0.18431373,0.18823531,95977000,361247000,424521000,265270000,424521000,63274000,0.18823531,0.18431373,63274000,951777000,1043225000,888503000,1043225000,91448000,0.18431373,0.14509805
USER109,8,91945000,357149999,453033999,265204999,453033999,95884000,0.19607845,0.16470589,95884000,408161000,503363000,312277000,503363000,95202000,0.16470589,0.18823531,95202000,673625000,750283000,578423000,750283000,76658000,0.18823531,0.16078432,76658000,574178001,669793001,497520001,669793001,95615000,0.16078432,0.17254902,95615000,330098999,425629999,234483999,425629999,95531000,0.17254902,0.16862746,95531000,422940000,518490000,327409000,518490000,95550000,0.16862746,0.17254902,95550000,423003000,502567000,327453000,502567000,79564000,0.17254902,0.17254902,79564000,627357000,719098000,547793000,719098000,91741000,0.17254902,0.18039216,91741000,311279000,406997000,219538000,406997000,95718000,0.18039216,0.18431373,95718000,547198000,609988000,451480000,609988000,62790000,0.18431373,0.15294118,62790000,1585266000,1662203000,1522476000,1662203000,76937000,0.15294118,0.18823531,76937000,404147000,483719000,327210000,483719000,79572000,0.18823531,0.18431373,79572000,345041000,424318000,265469000,424318000,79277000,0.18431373,0.18431373,79277000,329152000,424706000,249875000,424706000,95554000,0.18431373,0.18823531,95554000,299146000,378597000,203592000,378597000,79451000,0.18823531,0.19607845,79451000,873675001,966705001,794224001,966705001,93030000,0.19607845,0.16470589
USER109,9,108871002,482655001,578024001,373783999,578024001,95369000,0.18823531,0.16078432,95369000,500198000,579493000,404829000,579493000,79295000,0.16078432,0.19215688,79295000,344613000,440644001,265318000,440644001,96031001,0.19215688,0.15294118,96031001,423464000,519184000,327432999,519184000,95720000,0.15294118,0.17254902,95720000,329970000,425569000,234250000,425569000,95599000,0.17254902,0.17254902,95599000,361495000,440525000,265896000,440525000,79030000,0.17254902,0.17254902,79030000,313601001,392643001,234571001,392643001,79042000,0.17254902,0.16862746,79042000,421820999,517311999,342778999,517311999,95491000,0.16862746,0.18431373,95491000,376287000,471969000,280796000,471969000,95682000,0.18431373,0.19215688,95682000,720954000,796532000,625272000,796532000,75578000,0.19215688,0.16470589,75578000,588837000,651880000,513259000,651880000,63043000,0.16470589,0.16078432,63043000,374553000,453987000,311510000,453987000,79434000,0.16078432,0.1764706,79434000,422267000,485334000,342833000,485334000,63067000,0.1764706,0.14901961,63067000,405790000,485352001,342723000,485352001,79562001,0.14901961,0.16470589,79562001,298252000,393740000,218689999,393740000,95488000,0.16470589,0.18039216,95488000,920917002,1014046002,825429002,1014046002,93129000,0.18039216,0.16470589
USER109,10,92891000,717105000,810005000,624214000,810005000,92900000,0.19215688,0.16862746,92900000,639819000,716622000,546919000,716622000,76803000,0.16862746,0.19215688,76803000,589866000,685295000,513063000,685295000,95429000,0.19215688,0.16470589,95429000,676182000,782624001,580753000,782624001,106442001,0.16470589,0.19215688,106442001,340905001,436713001,234463000,436713001,95808000,0.19215688,0.1764706,95808000,345974000,425204000,250166000,425204000,79230000,0.1764706,0.1764706,79230000,484118000,563488000,404888000,563488000,79370000,0.1764706,0.17254902,79370000,515022000,594388000,435652000,594388000,79366000,0.17254902,0.18431373,79366000,283061000,378473000,203695000,378473000,95412000,0.18431373,0.18823531,95412000,484953000,580114000,389541000,580114000,95161000,0.18823531,0.16862746,95161000,391616000,471078000,296455000,471078000,79462000,0.16862746,0.18823531,79462000,282858000,362402000,203396000,362402000,79544000,0.18823531,0.1764706,79544000,313894000,409536000,234350000,409536000,95642000,0.1764706,0.18039216,95642000,345759000,424909000,250117000,424909000,79150000,0.18039216,0.1764706,79150000,267028000,346367000,187878000,346367000,79339000,0.1764706,0.19607845,79339000,674105998,749543999,594766998,749543999,75438001,0.19607845,0.16078432
USER110,1,92943000,528681000,608117000,435738000,608117000,79436000,0.11764707,0.11764707,79436000,1601012001,1661669001,1521576001,1661669001,60657000,0.11764707,0.1137255,60657000,684406000,745030000,623749000,745030000,60624000,0.1137255,0.10196079,60624000,1071479999,1148180999,1010855999,1148180999,76701000,0.10196079,0.1137255,76701000,419469000,498933000,342768000,498933000,79464000,0.1137255,0.121568635,79464000,391608000,471135000,312144000,471135000,79527000,0.121568635,0.1137255,79527000,406648000,486690000,327121000,486690000,80042000,0.1137255,0.121568635,80042000,499523000,562399000,419481000,562399000,62876000,0.121568635,0.11764707,62876000,343634000,422975000,280758000,422975000,79341000,0.11764707,0.121568635,79341000,1030148001,1089392001,950807001,1089392001,59244000,0.121568635,0.10196079,59244000,525552999,604538999,466308999,604538999,78986000,0.10196079,0.13333334,78986000,4218348002,4278974001,4139362002,4278974001,60625999,0.13333334,0.1137255,60625999,994141996,1071014999,933515997,1071014999,76873003,0.1137255,0.1254902,76873003,403999002,483689002,327125999,483689002,79690000,0.1254902,0.1254902,79690000,2035020001,2111952001,1955330001,2111952001,76932000,0.1254902,0.121568635,76932000,1506931998,1616197000,1429999998,1616197000,109265002,0.121568635,0.121568635
USER110,2,43933996,668108996,728627996,624175000,728627996,60519000,0.07450981,0.10588236,60519000,793528001,869604001,733009001,869604001,76076000,0.10588236,0.13333334,76076000,622603999,699505999,546527999,699505999,76902000,0.13333334,0.121568635,76902000,1258249000,1334959000,1181347000,1334959000,76710000,0.121568635,0.11764707,76710000,326547000,422456000,249837000,422456000,95909000,0.11764707,0.1254902,95909000,531434000,626842000,435525000,626842000,95408000,0.1254902,0.1254902,95408000,704331000,780687001,608923000,780687001,76356001,0.1254902,0.12941177,76356001,1722102946,1799575000,1645746945,1799575000,77472054,0.12941177,0.121568635,77472054,481791054,560959054,404319000,560959054,79168000,0.121568635,0.11764707,79168000,1043789999,1120444001,964621999,1120444001,76654002,0.11764707,0.12941177,76654002,574108001,669893002,497453999,669893002,95785001,0.12941177,0.1254902,95785001,843497998,953200001,747712997,953200001,109702003,0.1254902,0.121568635,109702003,2344089002,2437176002,2234386999,2437176002,93087000,0.121568635,0.13333334,93087000,1460100998,1537219002,1367013998,1537219002,77118004,0.13333334,0.13333334,77118004,295769004,375204004,218651000,375204004,79435000,0.13333334,0.1254902,79435000,1245511999,1322372999,1166076999,1322372999,76861000,0.1254902,0.1254902
USER110,3,75322000,776521996,836995000,701199996,836995000,60473004,0.1254902,0.10980393,60473004,1226047002,1302973004,1165573998,1302973004,76926002,0.10980393,0.11764707,76926002,574329002,653567002,497403000,653567002,79238000,0.11764707,0.11764707,79238000,468754000,548263000,389516000,548263000,79509000,0.11764707,0.14509805,79509000,391380000,470820999,311871000,470820999,79440999,0.14509805,0.14117648,79440999,422094000,517564999,342653001,517564999,95470999,0.14117648,0.13333334,95470999,515814000,611406000,420343001,611406000,95592000,0.13333334,0.121568635,95592000,562389999,641706999,466797999,641706999,79317000,0.121568635,0.1254902,79317000,344613000,440495000,265296000,440495000,95882000,0.1254902,0.121568635,95882000,936390997,1029175001,840508997,1029175001,92784004,0.121568635,0.13333334,92784004,825118001,918066004,732333997,918066004,92948003,0.13333334,0.14901961,92948003,871835003,948769003,778887000,948769003,76934000,0.14901961,0.14117648,76934000,855906000,948709000,778972000,948709000,92803000,0.14117648,0.13725491,92803000,389401000,501473000,296598000,501473000,112072000,0.13725491,0.13333334,112072000,952929000,1029938000,840857000,1029938000,77009000,0.13333334,0.13333334,77009000,1352200006,1444453999,1275191006,1444453999,92253993,0.13333334,0.13725491
